Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1.385319527543905,1.1666341857760907,-0.7401123109494635,-1.1467830794318348,-1.3302882181711722,-0.3348603747232987,-0.376856490367695,-0.5236121771212618,-0.19007190542682925,-1.8257112745023398,1.6690533279262068,0.5402456368487955,-0.2841339569993504,0.5468632604759565,0.15716048457906623,-0.5985534930852238,-0.3430702978517252,0.021711775716467204,0.2857975933064901,0.4497315442192298,-0.42315594474597584,-0.3765147762918284,-0.7044363935068747,0.3814864740401931,0.393143938773015,-0.26037567055720545,-0.70977728053975,-0.09016231188956401,-0.18081804617517,-0.18131168662749148,0
0.5372748230985985,1.1614791233967319,-0.8964212553811924,-0.46941687198831616,-1.30854757805808,-0.7718996290611192,0.2706889823738815,-1.252884244386653,0.12795973508581962,-1.0913173966207004,1.5383535054621296,0.20836600867245791,-0.2168529119365181,0.574351487246045,-0.4733325668385277,-0.5474488137589284,0.11785454069084722,-0.08674291339826382,0.568396705909684,0.40788310930184407,-0.501401184325175,-0.5408583307863033,-0.9907985433354852,0.67350742272391,-0.0667606958644197,-1.0522056104068431,-1.0199082609065973,0.08065374953850582,-0.13816788572007407,-0.31332849275132274,0
-1.404750077032001,0.49604647376484057,-0.35806317943370153,0.4027409525034968,0.20527726504000923,0.1900522252058136,2.0395579251660685,-0.8742865479737403,0.7660540965775264,0.7379594803012998,-0.2387770915146544,0.7745162566631492,0.8369485992789079,-0.4415936398837105,-0.048186128362919835,0.8040943623534994,-0.6136458854196395,0.45505074500281906,-1.4704098380957102,-1.0673546094232307,-0.20480769018144593,0.022034979568249506,0.36315835916720135,-0.032099756708573915,-3.571156441685257,0.06754168206905954,1.03458715139161,0.18211480556512977,-0.015555201824669036,-0.18950776332506428,0
-1.2686316580427661,0.5303178936762527,-0.24373301127337113,0.44084458612861055,0.17643752945490304,0.2896456132533812,2.056333556000729,-0.8514010269934876,0.7226153312499161,0.5895860550880686,-0.2540070504220097,0.9568974293754131,1.4210089418348715,0.660195208621187,-0.2854206261885277,0.6682752838337854,-0.6768442896039397,0.37871021540494576,-1.6388611600199792,-1.0623060149922252,-0.2027451746599191,0.010837540281597682,0.510666220873871,-0.004174246952470328,-3.5032278761275752,0.1641079898437513,1.033312907721207,0.2157366654809724,-0.026056685227005095,-0.326202330295803,0
1.2186039453753141,-0.7181932561852573,-0.9624961469673653,0.9664513914057745,0.2678225056482821,1.007360368727036,-0.33830223362868705,-0.15448630082852416,-0.1993780690605816,0.8062809350498973,0.18822559796561655,-1.0886619341659614,-0.6604143238197119,-0.5173742056892751,-0.6363368250051358,0.9835046893745703,-0.27175495562157803,-0.4392011460176669,0.4292867876237537,1.0637237682783973,0.02919696486474048,0.13512534992293618,1.3938480023255504,1.553306597500906,1.049196128898068,-1.0297404234625225,1.2941297981638125,-0.40076309613616656,-0.8127203776696476,-0.3072514017365371,0
-0.8337644750992813,0.3679016147627655,-0.42006722483506115,0.08139694951647974,0.7144616793474088,-0.06653046223579641,0.7002933022375528,-0.09402914472700905,0.1835990331323313,0.027115407182762348,0.03485924360969036,0.46538249950744237,0.6838051397071377,0.47964395364539636,0.29328257847163086,0.9423479044656021,0.8246467509118944,-1.1952747887434572,0.7692081297610938,-0.41025942884590777,0.5253171917296336,0.36830803915868504,0.3886162912528645,-0.6609695874547346,-1.8688594755834371,0.8998451201002099,-0.5035340893617084,0.02479080803875888,0.15253344425349413,0.6542883279055414,0
-0.4366330914795446,0.68890229662413,-0.21007957896784374,0.14879807359924202,-0.4688541568584137,-0.6401465661587463,-0.8034432317624387,-0.1580254574562407,-0.16402784725405192,-1.2576483615068645,0.7742670543583837,1.4594127900764076,0.6872380045345169,0.11442304026974483,0.5191903620956347,-0.008739737868108227,-1.42331843116615,-0.13787961264578555,0.9211122954654821,-0.3308037638163082,-0.6182434551017029,-1.0078313682677302,-2.4293393941572043,0.48412025178168255,0.821967138897082,-0.13694541725196535,1.2321934962366499,-0.19697005996189845,0.0017202872524329945,-0.3132885118893834,0
1.430783584876479,-1.1178437907393597,1.6749355105792074,-1.1108379000758695,-0.5233260830879695,-0.10209279009283323,-0.9738900462737824,0.24460364697017184,0.5389474401570078,0.6833816686986149,0.7172372300894795,-0.3298408447054604,0.808014440180876,0.8135746086459457,-1.0208227196135273,-0.41986442214186115,0.2623015188021394,0.875298835878604,-0.5671414215494202,-0.7073338889137787,0.7108739443737472,-0.44532206927611595,-0.960643385015459,0.6773228239735434,1.7139266906968094,-0.9039229968956303,0.0639674136605629,1.0196684616150966,1.4473111465062851,-0.3286411628741051,0
-1.6168665427619764,-0.6351224965327282,0.9073783715277464,0.9788624978083654,0.550255720902174,-0.2564703922847118,0.29868464390831256,-0.4651397067658954,-2.0147145657973238,1.4875655711317441,-0.3752317175926993,0.4601947997001715,-2.158668441633788,1.1142309696643986,1.3839589525517277,-0.8989714057496883,-1.3119865829055948,1.945289061265189,-0.618167842703173,0.3237651840255889,-0.8304201401491964,3.0756504845979356,-0.5986528373126918,0.43159882787537107,0.5829376330611059,-0.991214274977315,0.8101217403327186,-0.06262972513451685,0.5246253372041548,-0.32528277047119725,0
-0.4896990592785656,-2.961376169480353,-3.4006288613514215,-0.9818634051301542,-0.5189522897329129,-1.5165543671818573,-0.36457400878718016,2.2378519300640973,-1.333856166229624,-0.9341033390214312,1.7306523714099662,-0.5295100051034273,-1.223324983468236,0.6108478009280273,-1.2527446015115704,-0.32726639789619466,0.1126986725083177,0.13523230733866917,-0.64166629176412,0.02947532774270069,-6.19221464753956,-2.452773443156427,0.8945928375598957,1.4941376067940686,1.108285009836964,0.45799903450520263,-0.21029192311747963,5.546909092346069,-0.47723014316970225,3.536908473734807,0
